CaseID$,RESP,TIMEZONE,CATTMPT,KEY,FIPSCODE,MSA,CENDIV,REP,PHONETYP,USRCD,CREGION,DENSITY,FORM,SEX,APPBUSH,COUNTRY,BANKREC,REPNEWS,NEWSORG,HARMMAN,CONMOVE,ENVMOVE,SUPREME,REPPARTY,DEMPARTY,UNITED,GAYMAR,GAYLEG,GAYCONST,MARPUSH,ADOPT,BORNHOM,CHANGE,STANAT,MORNPILL,OUTSCRIP,IRAQFOR,ENVILAWS,ENVIVIEW,WARMDEC,WARMER,WARMPROB,WARMACT,WARMHUM,ISPALCON,INFLUCON,POLMAT,BUSHFAIT,RELAM,RELGOBA,RELEAD,LEADGOBA,DEM_REL,REP_REL,CONPUSH,LIBREL,RELCON,REFPILL,CHRISNAT,CHRISTUS,BIBLAW,ABGEN,ABPOSIT,ABMORAL,ABCOMPRO,ABSTANAT,FEDSTEM,STEMCURE,STEMSTAT,GODLAND,ISJESUS,BELGOD,GODEARTH,POWLIFE,EVOFORM,NATSUP,EVOSCI,TEACHPUB,EVOSTAT,RELIGION,RELIGVER,RELDEM,RELDEM_V,BORN,PENTECOS,CHARISMA,LIB_PROG,RIGHTMOV,LEFTMOVE,ATTEND,REL_IMP,SOABORT,SOIRAQ,SOLAHEX,SOHUNPOV,SOSTEM,SOEVOIN,SOLAIM,SOENVIR,SODEATH,FEELBIB,CHRISTON,PRAYTON,PRAYTON2,SECCOM,RETLIFE,TIMEBIB,RETEARTH,AFRETURN,AGE,EDUC,HISPANIC,POPRACE,RACE,MARITAL,PARENT,INCOME,REGIST,REGICERT,PARTY,PARTYLEA,POLVIEW,VOTE04,BUKESE,OWNRENT,EMPLOY,VETERAN,LABOR,ANCESTRY,ANCESTR2,COUNTRB,COUNTRB2,COUNTFA,COUNTFA2,COUNTMO,COUNTMO2,ZIPCODE,CONTACT,LANGUAGE,ENDDATE,DAY,COMMIT,WEIGHT,GAYMAR_C,MARPUSHC,ABORT,I-AGE,I-ATTEND,I-EDUC,I-GENDER,I-INCOME,I-MARITAL
1655,1886,2,7,110236,17055,0,3,138,1,3,2,2,2,2,1,1,3,,1,1,2,2,2,2,2,3,3,4,1,,,,,,2,3,9,2,3,1,2,2,2,1,,,1,3,,,1,1,2,1,2,1,2,1,,1,1,,,,,,,,,,,,,,1,2,1,,,1, <7:Other religion - Christian (SPECIFY)>:,11,,1,2,2,1,1,,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,3,2,71,5,1,1,1,1,2,5,1,1,2,,3,1,1,1,9,2,4,,,,,,,,,62836,1,1,60714,6,2,0.492,2,4,,5,1,4,2,4,1
1656,1889,4,4,115738,6019,23420,9,211,0,1,4,2,2,2,2,2,2,,2,1,1,3,3,2,3,3,4,2,2,,,,,,1,3,1,1,3,2,,3,2,2,,,2,3,,,2,2,3,1,2,1,2,2,,1,2,,,,,,,,,,,,,,2,,2,,,1,,6,,1,2,2,2,2,,3,1,1,1,1,1,2,1,2,2,2,2,1,2,,1,2,1,1,2,55,4,1,1,1,2,1,6,1,1,1,,2,1,1,1,1,7,4,,,,,,,,,93727,1,1,60714,6,4,0.948,3,4,,4,3,4,2,6,2
1657,1891,4,1,116178,53033,42660,9,217,3,2,4,3,1,2,1,1,2,2,,,,,,,,,4,4,1,,4,3,1,2,2,2,1,3,,,,,,,1,4,2,3,2,2,,,3,2,,,1,1,1,,1,2,2,1,1,2,1,2,1,1,1,,,,2,,,1,1,1,,7,,1,1,1,1,,1,3,9,1,1,1,1,2,1,2,1,2,1,,,,1,3,2,3,2,24,6,2,2,1,1,2,4,1,1,3,1,1,1,1,2,1,7,4,,,,,,,,,98023,1,1,60714,6,6,1.495,2,4,1,1,3,6,2,4,1
1658,1892,4,1,116268,6071,40140,9,218,3,2,4,1,2,2,1,2,1,,1,1,2,3,3,3,4,4,3,3,2,,,,,,1,3,1,1,5,2,,4,,2,,,1,3,,,9,,3,1,2,1,1,2,,1,2,,,,,,,,,,,1,1,,1,2,2,,,1,,11,,1,2,2,1,2,,4,1,,,,,,,,,,1,1,2,,1,3,1,1,1,80,6,2,2,1,2,2,10,1,1,1,,2,1,1,1,3,7,4,,,,,,,,,92285,2,1,60714,6,5,0.492,3,4,,5,4,6,2,,2
1659,1894,4,1,116338,41005,38900,9,219,3,2,4,2,1,2,1,9,2,2,,,,,,,,,4,4,1,,4,2,1,1,1,4,1,3,,,,,,,1,4,2,3,1,1,,,3,1,,,1,1,1,,1,3,2,1,2,1,1,2,1,1,1,1,1,,2,,,1,1,1,,2,,1,2,2,2,,2,2,1,2,2,2,1,2,2,2,1,2,1,,,,1,3,2,3,2,45,6,2,2,4,4,2,6,1,1,1,,2,1,1,1,3,7,4,,,,,,,,,97267,1,1,60714,6,3,0.529,2,4,2,4,2,6,2,6,4
1660,1897,4,2,116567,6073,41740,9,222,3,1,4,3,2,1,1,1,2,,2,1,8,2,3,3,3,4,2,1,,1,,,,,3,3,1,2,3,2,,2,2,1,,,1,3,,,2,2,2,3,1,1,2,2,,1,2,,,,,,,,,,,,,,2,,1,,,1,,1,,1,2,2,2,2,,5,1,,,,,,,,,,2,2,2,,1,2,2,1,1,64,5,2,2,1,2,2,2,1,1,2,,3,1,2,2,3,7,4,,,,,,,,,92102,2,1,60716,1,6,0.517,1,2,,4,5,4,1,2,2
1661,1899,4,1,116956,6081,41860,9,227,0,2,4,4,1,2,2,2,1,2,,,,,,,,,2,1,,1,2,1,2,2,1,2,2,1,5,,,,,,1,5,2,3,1,2,,,3,2,,,1,1,1,,2,1,2,3,1,2,1,1,2,2,9,1,1,,9,,,1,2,1,,2,,2,2,2,2,,2,4,1,,,,,,,,,,2,,,,1,2,1,3,2,43,6,2,2,1,5,2,7,1,1,3,1,3,1,1,2,1,7,4,,,,,,,,,94065,1,1,60714,6,5,0.77,1,2,1,3,4,6,2,7,5
1662,1901,4,1,117021,53033,42660,9,228,3,1,4,3,1,2,2,2,1,1,,,,,,,,,2,2,,2,2,1,2,2,3,2,2,2,1,,,,,,2,2,1,1,2,2,,,2,2,,,1,2,2,,2,1,1,2,2,2,1,1,2,1,1,,,,1,2,,2,1,1, <7:Other religion - Christian (SPECIFY)>:,6,,1,2,2,1,,2,4,2,,,,,,,,,,3,,,,2,,,,,53,3,2,2,1,1,1,5,1,1,2,,4,1,2,1,2,2,2,,,,,,,,,98030,1,1,60714,6,7,0.943,1,1,1,4,4,3,2,4,1
1663,1908,4,6,105247,4013,38060,8,71,0,1,4,3,1,2,1,1,2,2,,,,,,,,,2,2,,1,2,1,2,2,2,2,1,1,2,,,,,,1,3,1,3,2,2,,,2,1,,,1,2,1,,2,1,2,2,1,1,2,1,1,2,2,,,,1,2,,2,2,1,,3,,2,2,2,2,,2,4,2,,,,,,,,,,2,,,,1,2,1,1,1,54,5,2,2,1,1,2,8,1,1,1,,3,1,1,1,3,7,4,,,,,,,,,85203,2,1,60714,6,7,0.669,1,2,1,4,4,4,2,9,1
1664,1910,4,6,103460,6059,31100,9,47,0,1,4,5,1,1,1,1,1,2,,,,,,,,,4,2,2,,3,3,1,1,1,2,1,2,1,,,,,,1,3,2,3,2,2,,,3,1,,,1,2,1,,2,2,2,2,1,2,1,1,2,1,1,,,,2,,,1,2,1,,6,,2,2,2,2,,2,2,1,1,1,1,1,2,2,2,1,2,1,,,,1,2,1,1,1,47,7,1,1,1,1,1,9,1,1,1,,1,1,1,1,1,7,4,,,,,,,,,92780,1,1,60714,6,3,0.989,3,4,1,4,2,7,1,9,1
1665,1914,1,9,100390,18141,43780,3,6,1,2,2,3,1,2,1,1,2,2,,,,,,,,,4,4,2,,4,3,9,1,2,2,1,2,3,,,,,,1,4,2,3,1,1,,,3,2,,,3,9,1,,9,3,2,1,2,1,2,2,1,1,1,1,1,,2,,,2,1,1,,1,,1,2,2,2,,2,2,1,1,1,1,1,1,1,1,1,1,1,,,,1,1,2,9,2,65,4,2,2,1,1,2,3,1,1,1,,2,1,1,1,3,2,4,,,,,,,,,46554,9,1,60716,1,3,0.497,3,4,2,5,2,4,2,3,1
1666,1915,1,3,117352,37119,16740,5,233,3,1,3,4,2,1,2,2,2,,1,1,2,2,4,4,3,4,9,3,,,,,,,2,4,2,2,1,1,2,2,1,1,,,9,3,,,2,2,2,2,1,1,3,2,,2,1,,,,,,,,,,,1,1,,2,,1,,,1,,1,,1,2,1,2,2,,3,1,2,1,2,1,1,1,1,2,2,4,1,2,,1,3,2,1,2,45,5,2,2,2,2,2,4,1,1,2,,3,1,3,1,1,1,4,,,,,,,,,28217,2,1,60715,7,4,1.219,5,5,,4,3,4,1,4,2
1667,1921,1,8,107367,51550,47260,5,100,1,2,3,3,2,1,2,2,1,,1,1,2,1,8,3,2,2,3,3,1,,,,,,2,2,2,1,5,1,9,2,1,1,,,1,3,,,1,2,2,1,1,1,1,1,,1,1,,,,,,,,,,,,,,1,2,2,,,1,,1,,2,2,2,2,2,,2,1,1,1,1,1,2,1,2,2,2,2,1,2,,1,2,1,1,2,59,6,2,2,1,1,1,8,1,1,1,,2,1,2,1,1,1,4,,,,,,,,,23320,1,1,60715,7,3,0.529,2,4,,4,2,6,1,9,1
1668,1922,1,7,113748,18021,45460,3,185,1,2,2,1,2,1,2,2,2,,1,2,3,3,3,3,3,4,4,4,2,,,,,,3,4,1,2,3,1,2,1,1,1,,,1,2,,,2,2,2,2,1,2,2,2,,1,2,,,,,,,,,,,1,1,,1,2,2,,,1,,4,,1,2,2,2,2,,4,2,,,,,,,,,,1,,,,1,2,2,1,1,46,3,2,2,1,1,2,9,2,,3,1,3,2,,1,1,7,4,,,,,,,,,47868,1,1,60715,7,7,0.943,3,4,,4,4,3,1,9,1
1669,1923,1,4,113600,36047,35620,2,183,1,1,1,5,2,1,2,2,2,,1,1,2,2,2,3,2,3,2,2,,1,,,,,2,2,2,2,3,1,1,1,1,1,,,2,2,,,2,2,1,3,2,1,2,1,,1,2,,,,,,,,,,,,,,1,9,1,,,1,,1,,1,2,2,1,2,,6,2,,,,,,,,,,1,,,,1,2,1,1,1,69,1,2,2,2,1,2,4,1,1,2,,3,1,2,1,3,7,1,,,,,,,,,12839,2,1,60715,7,9,1.500962963,1,2,,5,6,1,1,4,1
1670,1931,1,3,117586,45021,0,5,236,0,3,3,2,1,1,1,1,3,2,,,,,,,,,4,4,2,,4,9,9,1,3,4,1,3,,,,,,,1,5,9,2,2,2,,,2,2,,,3,2,1,,1,2,2,2,2,1,2,1,1,1,1,,,,2,,,2,1,1,,1,,1,2,1,2,,1,9,1,,,,,,,,,,1,,,,1,9,1,3,2,46,4,2,2,1,1,2,10,1,1,3,1,2,1,9,1,3,7,4,,,,,,,,,29341,2,1,60715,7,4.5,0.688,3,4,1,4,,4,1,,1
1671,1934,1,8,115772,18035,34620,3,212,1,1,2,2,2,1,2,2,3,,9,1,1,3,9,3,2,8,4,4,2,,,,,,3,3,1,9,,1,1,1,2,9,,,2,3,,,3,1,2,2,2,1,3,9,,1,1,,,,,,,,,,,1,1,,2,,9,,,1,,7,,1,1,1,2,1,,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,3,2,3,2,28,5,2,2,1,1,1,10,1,1,2,,2,2,,1,1,7,3,,,,,,,,,47302,2,1,60715,7,2,0.938,3,4,,2,1,4,1,,1
1672,1946,1,6,117425,13111,0,5,234,1,3,3,1,2,2,1,1,3,,2,2,1,8,3,1,4,4,4,4,1,,,,,,2,4,1,9,,3,,4,,9,,,2,3,,,1,1,2,1,2,1,2,1,,1,1,,,,,,,,,,,,,,2,,2,,,1,,7,,1,1,1,1,2,,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,60,3,2,2,1,9,2,10,1,1,1,,2,1,1,1,9,7,4,,,,,,,,,30513,9,1,60716,1,2,0.692,2,4,,4,1,3,2,,
1673,1947,1,8,114950,34007,37980,2,201,1,2,1,5,2,1,1,2,2,,9,1,2,2,8,8,3,8,4,2,1,,,,,,2,4,1,2,1,2,,3,2,2,,,1,3,,,2,2,9,9,2,1,2,9,,2,1,,,,,,,,,,,1,1,,2,,2,,,1,,1,,1,2,2,2,2,,1,3,1,1,1,1,1,1,2,1,1,1,,,,1,3,2,3,2,44,6,2,2,1,1,1,7,1,1,1,,2,1,1,1,1,7,4,,,,,,,,,8002,1,1,60715,7,6,1.179,2,4,,3,1,6,1,7,1
1674,1949,1,3,117202,36055,40380,2,231,1,2,1,4,2,2,2,2,2,,1,3,3,2,3,3,2,3,3,9,1,,,,,,2,3,1,3,,9,,1,2,9,,,2,9,,,2,2,9,9,1,1,3,2,,1,2,,,,,,,,,,,,,,2,,2,,,1,,2,,1,2,9,9,2,,2,1,2,2,2,1,2,2,2,1,2,2,1,2,,1,9,1,3,9,76,3,2,2,1,1,2,10,2,,3,2,9,2,,1,3,2,2,,,,,,,,,14606,2,1,60715,7,3,0.801,2,4,,5,2,3,2,,1
1675,1954,1,3,115532,18097,26900,3,209,3,1,2,5,1,2,1,1,2,2,,,,,,,,,3,4,9,,4,3,1,1,1,4,1,3,,,,,,,1,4,2,3,9,,,,3,1,,,2,1,9,,1,3,2,1,2,1,1,2,1,1,1,1,1,,2,,,1,1,1,,2,,1,2,2,9,,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,9,56,5,2,2,1,1,2,10,1,1,1,,2,1,1,3,2,2,4,,,,,,,,,46123,2,1,60715,7,2,0.855,4,4,2,4,1,4,2,,1
1676,1955,1,6,111802,12031,27260,5,159,3,1,3,4,2,1,1,1,3,,2,1,2,3,2,2,4,2,2,4,,1,,,,,2,2,1,1,1,2,,4,,2,,,1,3,,,2,2,2,2,2,1,2,1,,1,1,,,,,,,,,,,,,,1,2,2,,,1,,1,,1,2,2,2,2,,4,2,,,,,,,,,,1,,,,1,1,2,1,1,48,3,2,2,1,1,1,7,1,1,1,,2,1,1,1,1,7,4,,,,,,,,,32226,1,1,60715,7,7,1.419,1,2,,4,4,3,1,7,1
1677,1956,1,2,114042,37051,22180,5,189,0,2,3,3,2,1,1,1,2,,1,1,1,2,2,1,3,3,4,3,1,,,,,,1,2,1,2,3,2,,3,1,1,,,2,3,,,1,1,3,1,2,1,3,2,,1,1,,,,,,,,,,,1,1,,2,,1,,,1,,1,,1,1,2,2,2,,1,1,1,2,1,1,2,1,2,1,2,1,1,2,,1,2,2,1,2,38,3,2,2,1,1,1,3,1,1,1,,2,1,1,1,1,7,4,,,,,,,,,28348,1,1,60715,7,2,1.857,2,4,,3,1,3,1,3,1
1678,1957,1,3,115983,24035,12580,5,215,0,2,3,2,2,1,1,2,1,,2,1,5,8,3,1,4,4,4,4,2,,,,,,2,1,2,2,1,2,,4,,2,,,1,3,,,1,2,1,2,2,1,1,2,,1,2,,,,,,,,,,,,,,1,2,1,,,1,,2,,1,9,9,1,2,,5,2,,,,,,,,,,4,,,,1,2,2,1,1,73,5,2,2,1,1,2,6,1,1,3,1,3,1,1,1,3,1,4,,,,,,,,,21658,2,1,60715,7,8,0.492,3,4,,5,5,4,1,6,1
1679,1959,2,3,116008,19057,0,4,215,1,3,2,2,2,1,1,1,3,,2,1,2,3,2,2,2,3,4,4,1,,,,,,2,2,1,2,1,2,,4,,2,,,2,3,,,2,2,2,2,2,1,2,2,,9,2,,,,,,,,,,,1,1,,2,,2,,,1,,10, <10:Something else (SPECIFY)>:nazarene,1,1,1,1,2,,3,1,1,1,2,1,1,1,2,2,2,1,1,2,,1,2,1,1,2,40,3,2,2,1,1,1,5,1,1,3,1,3,1,1,1,1,1,4,,,,,,,,,52601,1,1,60715,7,4,1.391,2,4,,3,3,3,1,4,1
1680,1960,2,2,116405,47157,32820,6,220,1,1,3,4,1,1,2,2,1,1,,,,,,,,,4,4,1,,4,9,1,1,2,9,1,2,5,,,,,,3,3,1,2,2,2,,,1,1,,,3,2,1,,1,3,9,2,1,2,1,9,2,1,1,,,,1,2,,2,1,1,,5, <10:Something else (SPECIFY)>:church of christ,9,2,1,1,,2,2,1,1,1,1,1,2,2,2,1,2,2,,,,1,3,2,9,1,58,5,9,2,9,1,2,10,1,1,2,,3,1,2,3,1,1,1,,,,,,,,,38118,1,1,60715,7,3,0.571,2,4,2,4,2,4,1,,1
1681,1963,2,2,116775,29015,0,4,225,3,3,2,1,2,2,1,1,1,,2,1,8,3,2,2,3,4,3,3,2,,,,,,2,3,1,1,5,1,2,3,2,1,,,2,3,,,2,2,3,2,2,1,3,2,,1,9,,,,,,,,,,,,,,2,,1,,,1,,4,,1,2,2,1,2,,2,1,1,2,2,1,1,2,2,2,2,2,1,2,,1,2,1,1,2,58,5,2,2,1,4,2,3,1,1,1,,2,1,1,1,1,7,4,,,,,,,,,65355,2,1,60715,7,3,0.492,3,4,,4,2,4,2,3,4
1682,1964,2,2,116851,5045,30780,7,226,1,2,3,2,1,1,1,1,1,2,,,,,,,,,4,3,2,,2,1,1,1,2,2,2,1,3,,,,,,1,5,1,3,1,1,,,2,1,,,3,1,1,,2,1,2,1,1,1,1,1,1,1,2,1,1,,1,1,,1,2,1,,2,,2,2,2,2,,2,4,2,,,,,,,,,,3,,,,1,2,2,3,2,46,7,2,2,1,1,1,8,1,1,1,,2,1,1,1,1,7,4,,,,,,,,,72034,1,1,60715,7,7,0.505,3,4,1,4,4,7,1,9,1
1683,1967,2,2,117300,48441,10180,7,232,0,1,3,2,1,1,1,1,2,2,,,,,,,,,4,4,1,,4,3,1,1,3,3,1,1,3,,,,,,4,3,2,2,2,2,,,2,1,,,3,2,1,,1,3,2,2,2,1,2,2,1,2,2,1,1,,1,2,,2,1,1,,5, <10:Something else (SPECIFY)>:Church of Christ,1,2,1,1,,2,1,1,1,1,1,1,2,1,2,2,1,1,,,,1,1,2,3,2,47,3,2,2,1,1,1,6,2,,1,,3,2,,1,1,7,4,,,,,,,,,79602,2,1,60715,7,2,1.345,2,4,2,4,1,3,1,6,1
1684,1970,1,4,110824,39085,17460,3,146,3,2,2,4,2,2,1,1,2,,1,1,8,8,2,2,4,4,4,2,2,,,,,,2,1,2,1,2,1,1,2,2,1,,,1,3,,,1,3,9,9,1,1,2,2,,2,2,,,,,,,,,,,,,,1,2,1,,,1,,1,,2,2,2,1,2,,4,1,,,,,,,,,,2,1,2,,1,2,1,1,2,69,5,2,2,1,1,2,4,1,1,1,,3,1,1,1,3,7,4,,,,,,,,,44077,1,1,60715,7,5,0.492,3,4,,5,4,4,2,4,1
1685,1971,2,3,112803,55059,16980,3,172,1,2,2,3,1,1,1,2,3,9,,,,,,,,,4,4,1,,4,3,1,1,2,9,1,1,1,,,,,,1,4,2,1,2,2,,,2,2,,,3,1,1,,1,3,2,1,2,1,1,2,9,1,1,1,1,,2,,,1,1,1,,3,,1,2,1,2,,2,3,1,2,1,1,1,2,2,2,1,2,1,,,,1,1,2,3,2,49,3,2,2,1,1,2,6,2,,1,,3,2,,1,1,1,4,,,,,,,,,53170,1,1,60715,7,4,1.300962963,2,4,2,4,3,3,1,6,1
1686,1975,2,7,103425,48201,26420,7,47,0,2,3,4,2,2,1,1,2,,1,2,2,4,2,2,3,4,4,1,1,,,,,,2,2,1,1,3,1,2,2,2,2,,,2,3,,,2,2,3,1,2,1,2,2,,1,9,,,,,,,,,,,,,,1,2,1,,,1,,10, <10:Something else (SPECIFY)>:christian science,2,2,2,1,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,,2,,,,,47,6,2,2,1,1,1,6,1,1,1,,2,1,1,1,2,7,4,,,,,,,,,77095,2,1,60715,7,2,0.592,2,4,,4,1,6,2,6,1
1687,1979,4,2,114535,6087,42100,9,195,1,1,4,3,1,2,9,2,2,2,,,,,,,,,9,1,,,1,1,2,2,1,1,9,2,1,,,,,,4,5,2,3,2,2,,,3,1,,,1,2,2,,2,1,1,1,1,2,1,1,2,9,2,,,,1,1,,1,2,1,,4,,2,2,9,1,,2,3,1,1,1,1,1,1,2,1,1,1,2,,,,2,,,,,75,6,2,2,1,1,2,9,1,1,1,,3,1,1,1,3,2,4,,,,,,,,,95076,2,1,60715,7,4,0.497,5,5,1,5,3,6,2,9,1
1688,1981,4,7,102875,6067,40900,9,39,1,2,4,4,2,1,2,2,2,,1,1,3,1,2,3,2,1,2,2,,2,,,,,1,2,2,2,5,1,1,2,1,1,,,1,1,,,1,2,2,2,1,1,3,2,,2,2,,,,,,,,,,,1,2,,1,1,1,,,1,,6,,2,2,2,1,2,,4,2,,,,,,,,,,2,,,,2,,,,,18,5,2,2,1,5,2,3,2,,2,,3,2,,2,2,7,4,,,,,,,,,95628,1,1,60715,7,7,1.617,1,1,,1,4,4,1,3,5
1689,1982,4,4,113129,6113,40900,9,176,3,2,4,2,1,1,2,2,1,2,,,,,,,,,3,2,2,,2,1,2,2,1,1,2,2,5,,,,,,4,3,2,1,2,2,,,2,1,,,1,2,2,,2,4,2,2,1,1,1,2,1,1,2,1,1,,2,,,1,1,1,,1,,1,2,2,1,,9,1,1,1,1,2,1,2,1,2,2,2,1,,,,1,3,2,3,2,61,7,2,2,1,1,2,8,1,1,2,,4,1,2,1,2,1,2,,,,,,,,,95937,1,1,60715,7,2,0.497,3,4,2,4,1,7,1,9,1
1690,1986,3,6,100054,8013,14500,8,1,3,2,4,3,1,2,2,2,2,9,,,,,,,,,2,2,,2,2,3,2,2,1,2,2,2,3,,,,,,9,,1,1,1,9,,,2,1,,,3,2,1,,2,1,2,3,9,2,1,1,1,9,2,1,1,,1,1,,2,2,1,,2,,2,2,2,2,,2,4,2,,,,,,,,,,2,,,,9,,,,,30,7,2,2,1,3,2,7,1,1,3,2,4,1,2,1,1,7,4,,,,,,,,,80501,2,1,60715,7,7,0.913,1,1,1,2,4,7,2,7,2
1691,1988,4,3,111251,53027,0,9,151,1,3,4,1,1,2,2,2,2,1,,,,,,,,,1,1,,2,1,1,2,2,3,1,2,9,,,,,,,9,,1,1,3,2,,,9,1,,,2,2,9,,2,1,2,2,2,2,1,1,2,1,9,,,,1,1,,2,2,1,,10, <10:Something else (SPECIFY)>:bretheren,2,2,2,2,,2,5,2,,,,,,,,,,2,,,,2,,,,,56,3,2,2,1,2,2,8,1,1,2,,4,1,2,1,3,7,4,,,,,,,,,98595,1,1,60715,7,8,0.884,1,1,1,4,5,3,2,9,2
1692,1990,4,3,111988,53029,0,9,161,0,3,4,3,1,1,2,2,3,1,,,,,,,,,3,2,1,,3,1,2,1,2,3,2,2,5,,,,,,4,6,2,1,2,2,,,3,3,,,2,2,2,,1,2,2,2,1,1,1,1,1,2,2,1,1,,2,,,1,1,1,,1,,1,2,2,2,,2,2,1,2,2,2,1,2,1,2,2,2,2,,,,1,2,1,1,1,32,5,2,2,2,1,1,5,1,1,2,,3,2,,2,1,1,4,,,,,,,,,98277,2,1,60715,7,3,1.219,2,4,1,2,2,4,1,4,1
1693,1998,3,2,116555,30027,0,8,222,3,3,4,1,1,1,1,2,3,2,,,,,,,,,9,9,,,9,3,9,2,2,9,1,9,,,,,,,1,9,1,9,2,2,,,9,9,,,3,9,1,,2,1,9,9,2,2,3,9,1,2,2,,,,1,1,,1,9,1,,1,,2,2,9,9,,2,3,2,9,9,2,1,2,2,2,9,9,3,,,,9,,,,,83,1,2,2,1,1,2,1,1,1,1,,2,1,1,1,3,1,4,,,,,,,,,59457,2,1,60715,7,6,0.765,5,5,1,5,3,1,1,2,1
1694,1999,4,3,114380,6037,31100,9,193,0,1,4,5,1,2,2,2,2,1,,,,,,,,,4,4,1,,4,3,1,1,2,9,2,1,3,,,,,,2,3,2,3,1,1,,,1,1,,,2,1,2,,1,3,1,2,1,1,2,2,1,2,2,1,1,,2,,,1,2,1,,1,,1,2,2,2,,2,1,1,1,2,2,1,2,2,2,1,1,1,,,,1,1,1,1,2,65,3,2,2,2,3,2,2,1,1,2,,1,1,2,1,2,7,1,,,,,,,,,90003,2,1,60715,7,2,1.014962963,2,4,2,5,1,3,2,2,2
1695,2001,4,8,101094,6085,41940,9,15,3,1,4,4,1,2,1,1,1,2,,,,,,,,,9,1,,,2,1,2,2,1,2,2,2,3,,,,,,4,3,2,1,2,2,,,3,1,,,1,2,1,,2,1,2,2,1,1,1,1,1,9,2,2,,1,1,1,,2,1,1,,6,,2,2,2,1,,2,4,2,,,,,,,,,,2,,,,1,3,1,3,2,52,6,2,2,3,2,1,4,1,1,3,2,3,1,3,2,2,7,4,,,,,,,,,94303,1,1,60715,7,7,0.638,5,5,1,4,4,6,2,4,2
1696,2004,4,6,117325,6095,46700,9,232,3,1,4,3,1,1,9,1,3,9,,,,,,,,,9,9,,,2,9,1,9,2,2,9,2,6,,,,,,9,,1,9,9,,,,9,9,,,3,2,1,,2,1,2,3,1,2,2,1,2,9,9,,,,9,,,1,2,1, <7:Other religion - Christian (SPECIFY)>:<,1,,9,9,9,9,,2,6,9,,,,,,,,,,9,,,,9,,,,,34,3,2,2,1,5,2,3,2,,4,9,9,2,,2,1,4,4,,,,,,,,,94533,2,1,60719,4,9,1.434,5,5,1,2,6,3,1,3,5
1697,2006,4,4,110722,6085,41940,9,144,1,1,4,4,2,2,2,2,1,,1,1,3,2,3,3,2,3,2,2,,2,,,,,2,2,2,2,6,1,1,1,1,1,,,2,1,,,1,2,2,1,1,2,2,2,,1,2,,,,,,,,,,,2,,1,1,1,1,,,1,,6,,2,2,2,1,2,,5,3,,,,,,,,,,3,,,,2,,,,,77,5,2,2,1,1,2,6,1,1,2,,3,1,2,1,3,2,4,,,,,,,,,95132,1,1,60715,7,10,0.492,1,1,,5,5,4,2,6,1
1698,2007,4,6,114220,6037,31100,9,191,3,1,4,5,2,1,9,1,2,,1,1,2,3,2,3,2,3,1,1,,1,,,,,2,3,2,2,3,1,2,2,1,1,,,2,3,,,1,1,2,1,2,2,2,2,,1,2,,,,,,,,,,,,,,2,,2,,,1,,1,,2,2,2,1,2,,3,1,2,1,2,1,2,2,2,2,2,2,2,2,,9,,,,,78,4,2,2,2,4,2,5,1,1,2,,4,1,2,1,3,1,1,,,,,,,,,90305,1,1,60717,2,4,1.157,1,2,,5,3,4,1,4,4
1699,2008,4,5,111838,6113,40900,9,159,1,2,4,2,1,2,2,1,2,9,,,,,,,,,3,3,2,,3,3,2,2,3,4,1,2,6,,,,,,1,2,2,2,2,1,,,3,2,,,3,2,2,,2,4,2,1,2,1,2,1,2,1,1,1,1,,1,1,,2,2,1, <7:Other religion - Christian (SPECIFY)>:don't know,10, <10:Something else (SPECIFY)>:don't know,1,2,2,1,,1,4,2,,,,,,,,,,1,,,,1,1,2,2,2,19,3,1,1,1,5,2,4,2,,3,1,2,1,2,3,3,7,4,,,,,,,,,95616,2,1,60715,7,7,1.405962963,3,4,2,1,4,3,2,4,5
1700,2010,4,8,105775,6037,31100,9,78,1,1,4,5,1,2,1,1,2,2,,,,,,,,,4,3,1,,3,2,1,1,3,9,1,2,2,,,,,,1,4,1,3,1,1,,,3,2,,,3,9,1,,1,3,2,1,2,9,2,1,1,1,1,1,1,,2,,,1,1,1,,1,,1,2,1,9,,2,1,1,2,2,2,1,2,1,2,2,2,1,,,,1,1,2,1,2,79,6,2,2,1,5,2,1,2,,1,,2,2,,2,3,7,4,,,,,,,,,90025,1,1,60715,7,2,0.497,2,4,2,5,1,6,2,2,5
1701,2011,4,9,104955,41047,41420,9,67,3,1,4,2,1,2,2,9,2,9,,,,,,,,,9,9,,,9,9,9,9,3,9,9,9,,,,,,,4,9,9,3,2,2,,,2,9,,,3,9,1,,2,3,1,2,1,2,2,9,9,1,9,,,,9,,,9,2,1,,2,,1,2,9,9,,9,2,2,9,9,9,9,9,9,9,9,9,2,,,,2,,,,,59,3,2,2,1,2,2,4,1,1,2,,3,1,2,2,2,7,1,,,,,,,,,97304,2,1,60715,7,5,1.012,5,5,2,4,2,3,2,4,2
